Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
double-brownie-1-un-1-1kg,"Double Brownie – 1 un.  1,1kg","<p data-start=""97"" data-end=""419"">Double Brown 1,1 kg – Brownie 70% cacau recheado com doce de leite artesana. lChocolate 70% sem açúcar (massa de cacau, manteiga de cacau), ovos, óleo de coco extravirgem, farinha de amêndoas, cacau em pó, bicarbonato de sódio, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila).</p>
<p data-start=""97"" data-end=""419""><br data-start=""305"" data-end=""308""><strong data-start=""308"" data-end=""336"">Ingredientes do recheio:</strong> leite integral zero lactose e edulcorantes (estévia e isomalto-oligossacarídeo da mandioca).</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Sobremesas em forma de barra",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Title,Default Title,,,,,,,,,1100.0,shopify,deny,manual,290.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-03-03_at_11.21.43_7.webp?v=1774110904,1,"Double Brownie – 1 un. 1,1kg - Move Gourmet",false,,,,,,,,,,,,,,,,,"Nosso clássico brownie 70% cacau ganha um novo patamar com o recheio
 generoso de doce de leite artesanal. Rico em sabor, denso e úmido por dentro, é
 o equilíbrio perfeito entre intensidade e doçura. Sem glúten e com insumos
 selecionados, o Double Brownie é ideal para compor mesas de coffee break,
 eventos corporativos e cardápios gourmet. Um doce de presença marcante que
 transforma pausas em momentos memoráveis",,"Intensidade, Sabor e Sofisticação em Cada Mordida",,,,ovos; nozes,,,sem-gluten; nao-contem-lactose,chocolate,nozes,,,,,,,,,,,kg,,,active
double-brownie-1-un-1-1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-421.jpg?v=1774025503,2,"Double Brownie – 1 un. 1,1kg - Move Gourmet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double-brownie-1-un-1-1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-423.jpg?v=1774025503,3,"Double Brownie – 1 un. 1,1kg - Move Gourmet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brownie-8-un-320g,Mini Brownie Recheado com Doce de Leite – 8 un.  40g,"<p data-start=""97"" data-end=""419"">Chocolate 70% sem açúcar (massa de cacau, manteiga de cacau), ovos, óleo de coco extravirgem, farinha de amêndoas, cacau em pó, bicarbonato de sódio, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila).</p>
<p data-start=""97"" data-end=""419""><br data-start=""305"" data-end=""308""><strong data-start=""308"" data-end=""336"">Ingredientes do recheio:</strong> leite integral zero lactose e edulcorantes (estévia e isomalto-oligossacarídeo da mandioca).</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Sobremesas em forma de barra",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Sabor,Chocolate 70% Recheado com Doce de Leite Quadrado,,,,,,,,,135.0,shopify,deny,manual,96.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-03-03_at_11.21.43_8.webp?v=1774110905,1,Mini Brownie Recheado com Doce de Leite – 8 un. 40g - Move Gourmet,false,,,,,,,,,,,,,,,,"Intenso, macio e irresistível. Feito com chocolate 70% cacau zero açúcar, zero
 glúten, zero lactose e zero poliol, o brownie Move Gourmet combina textura
 densa e casquinha crocante, entregando a verdadeira experiência do chocolate
 artesanal. O recheio cremoso de doce de leite funcional transforma cada pedaço
 em um momento de indulgência consciente. Disponível em formato quadrado
 tradicional ou coração, é perfeito para presentes, coffee breaks ou sobremesas
 gourmet uma união equilibrada entre sabor, elegância e saudabilidade.","<p>Um clássico da confeitaria, repensado com ingredientes limpos e funcionais. O <b>Brownie da MOVE</b> é feito com chocolate 70% sem açúcar, farinha de amêndoas e óleo de coco extravirgem. Cada mordida entrega a textura perfeita: casquinha fina por fora e centro denso, úmido e macio.</p><br>
 <p>Naturalmente adoçado com estévia e fibra de mandioca, tem sabor intenso de cacau e zero adição de açúcar, glúten ou lactose. É ideal para momentos em que o corpo pede um doce, mas a mente quer equilíbrio.</p> <p>Um doce de verdade, que respeita sua saúde.</p>",,Cacau de verdade para momentos que importam,,,,ovos; nozes,,,sem-gluten; nao-contem-lactose,chocolate,nozes,,,,,,,,,,,g,,,active
brownie-8-un-320g,,,,,,,,,Chocolate 70% Recheado com Doce de Leite Coração,,,,,,,,,135.0,shopify,deny,manual,96.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-104_fd525b2a-535c-4b08-9d9f-caafdb87eae9.jpg?v=1774025597,2,Mini Brownie Recheado com Doce de Leite – 8 un. 40g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-100_520d57d7-b2d8-434d-9875-6c80de656ac1.jpg?v=1774025597,g,,,
brownie-8-un-320g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-100_520d57d7-b2d8-434d-9875-6c80de656ac1.jpg?v=1774025597,3,Mini Brownie Recheado com Doce de Leite – 8 un. 40g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crostini-de-parmesao-1un-1kg,Crostini de Parmesão 1un 1kg,"<p><span data-sheets-root=""1"">Polvilho azedo, polvilho doce, azeite de oliva extra virgem , batata doce , queijo parmesão zero lactose, pimenta preta moída, sal .</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Aperitivos e petiscos > Croutons",Snack,"Sem açucar, Snack proteico, Zero Glúten",true,Title,Default Title,,,,,,,,,1000.0,shopify,deny,manual,437.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Sem_nome_600_x_589_px_1.jpg?v=1774435594,1,Crostini de Parmesão 1un 1kg - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto pronto para consumo.</b><br> Conservar em local seco e arejado, longe do calor e da umidade.<br> Após aberto, consumir em até <b>5 dias</b> para manter a crocância.</p>","<p>Os <b>Crostinis de Parmesão</b> da MOVE são uma opção leve, funcional e cheia de sabor para acompanhar seu dia. Feitos com <b>polvilho azedo e doce</b>, <b>batata-doce</b> e <b>azeite de oliva extravirgem</b>, eles são naturalmente crocantes, sem glúten e com perfil nutricional equilibrado.</p> <br> <p>O toque especial fica por conta do <b>queijo parmesão zero lactose</b> e da <b>pimenta preta moída</b>, que juntos criam uma explosão de sabor suave e elegante, perfeita para servir como snack, entrada ou acompanhamento leve.</p> <br> <p>É uma releitura clean e gourmet de um biscoito salgado — com ingredientes limpos, textura irresistível e praticidade total.</p>",,<p><b>Crocância sofisticada com toque de parmesão e azeite extravirgem</b></p>,,,,,,,nao-contem-lactose,,,,,,,,,,,,,kg,,,active
crostini-de-parmesao-1un-1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_2370.jpg?v=1774435594,2,Crostini de Parmesão 1un 50g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crostini-de-parmesao-1un-1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_2350.jpg?v=1774025887,3,Crostini de Parmesão 1un 50g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brigadeiro-de-chocolate-gourmet-20un,Brigadeiro de Chocolate Gourmet - 20un,"<p> Brigadeiro meio amargo: leite integral zero lactose, chocolate meio amargo, edulcorantes (estévia e isomalto-oligossacarideo da tapioca), cacau em pó</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Doce,"Sem açucar, Sem lactose, Zero Glúten",false,Sabor,Chocolate 50%,,,,,,,,,0.0,shopify,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-472.jpg?v=1762228049,1,"",false,,,,,,,,,,,,,,,,," Feito com chocolate meio amargo e textura cremosa, o brigadeiro gourmet é
 uma experiência intensa e sofisticada. Zero glúten e livre de corantes, é a
 escolha certa para eventos corporativos e mesas finas de doces, oferecendo
 sabor artesanal com apresentação elegante",,Intensidade e Elegância em Cada Detalhe,,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,draft
brigadeiro-de-chocolate-gourmet-20un,,,,,,,,,Chocolate 70%,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-475.jpg?v=1762228048,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
brigadeiro-de-chocolate-gourmet-20un,,,,,,,,,Chocolate Branco,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
brigadeiro-de-pistache,Brigadeiro de Pistache - 20un,"<p> Brigadeiro de pistache: pistache, óleo de coco, chocolate branco zero açúcar, creme de leite zero lactose, sal.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Doce,"Sem açucar, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-350.jpg?v=1762228438,1,"",false,,,,,,,,,,,,,,,,," Delicado, aromático e visualmente marcante, o brigadeiro de pistache une
 cremosidade e sabor único em cada mordida. Produzido com ingredientes
 nobres e textura aveludada, é sem glúten e sem lactose, e transforma qualquer
 mesa de evento em um convite ao paladar refinado",,"Cremoso, Elegante e Irresistível",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,draft
morango-coberto-20un,Morango Coberto - 20un,"<p>Chocolate meio amargo com brigadeiro — leite integral zero lactose, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca), cacau alcalino e chocolate meio amargo sem açúcar.<br data-start=""181"" data-end=""184"">Chocolate branco com brigadeiro branco — leite integral zero lactose, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e chocolate branco sem açúcar.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Doce,"Sem açucar, Sem lactose, Zero Glúten",true,Tamanho,Chocolate 70%,,,,,,,,,0.0,shopify,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Gemini_Generated_Image_5p9i7x5p9i7x5p9i_Edited.png?v=1774526885,1,Morango Coberto - 20un - Move Gourmet,false,,,,,,,,,,,,,,,,," Um clássico reinventado em versão artesanal e saudável. Cada unidade traz um
 morango fresco, envolto por uma camada cremosa de brigadeiro branco,
 finalizado com cobertura de chocolate zero açúcar, zero lactose e zero poliol. O
 resultado é uma explosão de sabor, textura e contraste  crocante por fora, macio
 por dentro. Sem glúten e sem lactose, é um destaque visual e gustativo em
 buffets, eventos corporativos e mesas de sobremesa refinadas",,"O Clássico em Versão Artesanal, Saudável e Irresistível",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,active
morango-coberto-20un,,,,,,,,,Chocolate Branco,,,,,,,,,0.0,shopify,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_073755.png?v=1774526885,2,Morango Coberto - 20un - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-345.jpg?v=1774435177,g,,,
morango-coberto-20un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-476.jpg?v=1774435177,3,Morango Coberto - 20un - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morango-coberto-20un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-345.jpg?v=1774435177,4,Morango Coberto - 20un - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torta-de-baunilha-com-frutas-vermelhas,Torta de Baunilha com Frutas Vermelhas,"<p>Farinha de amêndoas, ovos, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), manteiga ghee, farinha de castanha de caju, fermento químico, extrato de baunilha e edulcorantes (estévia e isomalto-oligossacarídeo da mandioca). Recheio de doce de leite zero lactose (leite integral zero lactose, edulcorantes — estévia e isomalto-oligossacarídeo da mandioca) e geleia de frutas vermelhas (morango, mirtilo, amora e edulcorantes — estévia e isomalto-oligossacarídeo da mandioca).</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Bolo,"Sem açucar, Sem lactose, Zero Glúten",true,Tamanho,15cm,,,,,,,,,0.0,shopify,deny,manual,290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-03-03_at_11.21.44_1_2.jpg?v=1774526885,1,Torta de Baunilha com Frutas Vermelhas - Move Gourmet,false,,,,,,,,,,,,,,,,,"Delicada, aromática e visualmente encantadora, essa torta combina a suavidade
 da baunilha com a acidez das frutas vermelhas e o toque adocicado do doce de
 leite. Feita com ingredientes selecionados e base leve, é livre de glúten e lactose,
 e agrada tanto aos que buscam saúde quanto aos que valorizam sabor. Ideal
 para brunches, coffee breaks e recepções elegantes, traz harmonia entre o
 artesanal e o sofisticado.",,"Elegância, Sabor e Leveza em Cada Detalhe",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,active
torta-de-baunilha-com-frutas-vermelhas,,,,,,,,,20cm,,,,,,,,,0.0,shopify,deny,manual,350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-319.jpg?v=1774435281,2,Torta de Baunilha com Frutas Vermelhas - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
torta-de-baunilha-com-frutas-vermelhas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-316.jpg?v=1774435281,3,Torta de Baunilha com Frutas Vermelhas - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torta-de-baunilha-com-frutas-vermelhas-natalina,Torta de Baunilha com Frutas Vermelhas Natalina,"<p>Farinha de amêndoas, ovos, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), manteiga ghee, farinha de castanha de caju, fermento químico, extrato de baunilha e edulcorantes (estévia e isomalto-oligossacarídeo da tapioca). Recheio de doce de leite zero lactose (leite integral zero lactose, edulcorantes — estévia e isomalto-oligossacarídeo da mandioca), geleia de frutas vermelhas (morango, mirtilo, amora e edulcorantes — estévia e isomalto-oligossacarídeo da tapioca) e butter cream.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Bolo,"Sem açucar, Sem lactose, Zero Glúten",true,Tamanho,15cm,,,,,,,,,0.0,shopify,deny,manual,290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_074256.png?v=1774526887,1,Torta de Baunilha com Frutas Vermelhas Natalina - Move Gourmet,false,,,,,,,,,,,,,,,,,"Delicada, aromática e visualmente encantadora, essa torta combina a suavidade
 da baunilha com a acidez das frutas vermelhas e o toque adocicado do doce de
 leite. Feita com ingredientes selecionados e base leve, é livre de glúten e lactose,
 e agrada tanto aos que buscam saúde quanto aos que valorizam sabor. Ideal
 para brunches, coffee breaks e recepções elegantes, traz harmonia entre o
 artesanal e o sofisticado.",,"Elegância, Sabor e Leveza em Cada Detalhe",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,active
torta-de-baunilha-com-frutas-vermelhas-natalina,,,,,,,,,20cm,,,,,,,,,0.0,shopify,deny,manual,350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-320.jpg?v=1774435432,2,Torta de Baunilha com Frutas Vermelhas Natalina - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
torta-de-baunilha-com-frutas-vermelhas-natalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-322.jpg?v=1774435432,3,Torta de Baunilha com Frutas Vermelhas Natalina - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torta-chiffon-de-nozes,Torta Chiffon de Nozes -,"<p>Creme de leite zero lactose, farinha de arroz, edulcorantes (estévia e isomalto-oligossacarídeo da tapioca), ovos, nozes, manteiga ghee e polvilho doce.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Bolo,"Sem açucar, Sem lactose, Zero Glúten",true,Tamanho,15cm,,,,,,,,,0.0,shopify,deny,manual,270.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-329.jpg?v=1762292623,1,Torta Chiffon de Nozes - Move Gourmet,false,,,,,,,,,,,,,,,,,"Leve e envolvente, essa torta combina a textura aveludada da massa chiffon com
 o sabor marcante das nozes. Elaborada com farinha de arroz, polvilho doce e
 adoçante natural da fibra de tapioca, é zero glúten e zero lactose, oferecendo
 uma experiência sofisticada e inclusiva. O creme de leite zero lactose garante
 cremosidade na medida certa, enquanto as nozes trazem crocância e um aroma
 irresistível. Ideal para bufês, coffee breaks e celebrações especiais, é uma
 sobremesa elegante e equilibrada, que agrada todos os paladares sem abrir mão
 da leveza",,"Leveza, Sabor e Elegância em Cada Fatia",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-329.jpg?v=1762292623,g,,,active
torta-chiffon-de-nozes,,,,,,,,,20cm,,,,,,,,,0.0,shopify,deny,manual,315.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-330.jpg?v=1762292623,2,Torta Chiffon de Nozes - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-329.jpg?v=1762292623,g,,,
torta-chiffon-de-nozes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-331.jpg?v=1762292623,3,Torta Chiffon de Nozes - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-65g,Pastel de Frango Orgânico -  65g,"<p>Polvilho doce, recheio de frango orgânico desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), farinha de amêndoas, manteiga ghee, gema de ovo, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), requeijão cremoso zero lactose e sal.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Salgado,"Sem açucar, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,,65.0,shopify,deny,manual,19.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-208_3cb94b4c-97f6-4d2e-8317-790be504f06a.jpg?v=1762224580,1,"",false,,,,,,,,,,,,,,,,," Leve, nutritivo e cheio de sabor. Feito com massa à base de polvilho doce e
 farinha de amêndoas, recheado com frango orgânico desfiado e temperos
 naturais, esse pastel é uma opção prática e saudável para o dia a dia. Zero
 glúten, zero lactose e rico em proteína, une textura leve e sabor caseiro em um
 lanche funcional ideal para qualquer momento.
 Experimente viver.",,Sabor Caseiro e Nutrição em Versão Saudável,,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,g,,,draft
pastel-de-frango-organico-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-212_536d13ba-64af-48fb-9dc5-09c5ea476fe4.jpg?v=1762224579,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-213_bbc3d428-21ad-477f-ae18-6a03008d9e88.jpg?v=1762224580,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torta-retangular-de-bacalhau-portugues-1-3kg,"Torta Retangular de Bacalhau Português - 1,3kg","<p>Farinha de amêndoas, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca), sal, recheio de bacalhau português (bacalhau português, cebola, azeite, alho-poró, pimentão verde, páprica doce, alho, salsa) e requeijão cremoso zero lactose.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Refeições e entradas prontas",Salgado,"Sem açucar, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,270.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/MoveGourmet_TayseArgoloFotografia-157_8600cf06-2523-41aa-bd1b-e4f2171a6927.jpg?v=1762292618,1,"Torta Retangular de Fumeiro com Banana - da - Terra - 1,3kg - Move Gourmet",false,,,,,,,,,,,,,,,,," Sabor autêntico e leveza em uma receita que celebra a tradição. Feita com
 massa proteica à base de farinha de amêndoas, essa torta low carb é recheada
 com bacalhau português selecionado, combinando textura cremosa e sabor
 marcante. Ideal para coffee breaks, jantares intimistas e buffets de Natal, é uma
 escolha sofisticada, nutritiva e naturalmente sem glúten e sem lactose.
",,"Tradição, Sabor e Leveza em Versão Low Carb",,,,nozes; peixe,,,vegano; vegetariano; nao-contem-lactose,,,fresco,forno,,,,,,,,,kg,,,active
